Sample_name	Target
TCGA-2A-AAYU-01A-11R-A41O-07	PAN-CAN (TCGA)
TCGA-4L-AA1F-01A-11R-A41O-07	PAN-CAN (TCGA)
TCGA-AF-2687-01A-02R-1736-07	PAN-CAN (TCGA)
TCGA-AF-2690-01A-02R-1736-07	PAN-CAN (TCGA)
TCGA-AF-3911-01A-01R-1736-07	PAN-CAN (TCGA)
TCGA-AF-4110-01A-02R-1736-07	PAN-CAN (TCGA)
TCGA-AF-5654-01A-01R-1660-07	PAN-CAN (TCGA)
TCGA-AF-6136-01A-11R-1830-07	PAN-CAN (TCGA)
TCGA-AF-6655-01A-11R-1830-07	PAN-CAN (TCGA)
TCGA-AF-6672-01A-11R-1830-07	PAN-CAN (TCGA)
TCGA-AF-A56K-01A-32R-A39D-07	PAN-CAN (TCGA)
TCGA-AF-A56L-01A-31R-A39D-07	PAN-CAN (TCGA)
TCGA-DX-A23Z-01A-11R-A27Q-07	PAN-CAN (TCGA)
TCGA-DX-A6YS-01A-12R-A355-07	PAN-CAN (TCGA)
TCGA-DX-A6YT-01A-21R-A355-07	PAN-CAN (TCGA)
TCGA-DX-A6YV-01A-12R-A355-07	PAN-CAN (TCGA)
TCGA-DX-A7EU-01A-22R-A36F-07	PAN-CAN (TCGA)
TCGA-DX-A8BQ-01A-11R-A37L-07	PAN-CAN (TCGA)
TCGA-DX-A8BS-01A-11R-A37L-07	PAN-CAN (TCGA)
TCGA-HS-A5NA-01A-11R-A26T-07	PAN-CAN (TCGA)
TCGA-PT-A8TR-01A-11R-A37L-07	PAN-CAN (TCGA)
TCGA-QQ-A8VF-01A-11R-A37L-07	PAN-CAN (TCGA)
TCGA-BF-A9VF-01A-11R-A37K-07	PAN-CAN (TCGA)
TCGA-BF-AAOU-01A-12R-A39D-07	PAN-CAN (TCGA)
TCGA-BF-AAOX-01A-11R-A39D-07	PAN-CAN (TCGA)
TCGA-BF-AAP1-01A-11R-A39D-07	PAN-CAN (TCGA)
TCGA-BF-AAP2-01A-11R-A40A-07	PAN-CAN (TCGA)
TCGA-BF-AAP4-01A-11R-A40A-07	PAN-CAN (TCGA)
TCGA-BF-AAP6-01A-11R-A40A-07	PAN-CAN (TCGA)
TCGA-BF-AAP7-01A-11R-A40A-07	PAN-CAN (TCGA)
TCGA-BF-AAP8-01A-11R-A40A-07	PAN-CAN (TCGA)
TCGA-EB-A6QY-01A-12R-A32P-07	PAN-CAN (TCGA)
TCGA-FP-7829-01A-11R-2055-13	PAN-CAN (TCGA)
TCGA-FP-7916-01A-11R-2203-13	PAN-CAN (TCGA)
TCGA-FP-7998-01A-11R-2203-13	PAN-CAN (TCGA)
TCGA-FP-8099-01A-11R-2343-13	PAN-CAN (TCGA)
TCGA-FP-8209-01A-11R-2343-13	PAN-CAN (TCGA)
TCGA-FP-8210-01A-11R-2343-13	PAN-CAN (TCGA)
TCGA-HF-7132-01A-11R-2055-13	PAN-CAN (TCGA)
TCGA-HF-7133-01A-11R-2055-13	PAN-CAN (TCGA)
TCGA-HU-8249-01A-11R-A36D-31	PAN-CAN (TCGA)
TCGA-HU-8602-01A-11R-2402-13	PAN-CAN (TCGA)
TCGA-2G-AAEW-01A-11R-A430-07	PAN-CAN (TCGA)
TCGA-2G-AAEX-01A-11R-A430-07	PAN-CAN (TCGA)
TCGA-2G-AAF1-01A-11R-A430-07	PAN-CAN (TCGA)
TCGA-2G-AAF4-01A-11R-A430-07	PAN-CAN (TCGA)
TCGA-2G-AAF6-01A-11R-A430-07	PAN-CAN (TCGA)
TCGA-2G-AAF8-01A-11R-A430-07	PAN-CAN (TCGA)
TCGA-2G-AAFG-01A-11R-A430-07	PAN-CAN (TCGA)
TCGA-2G-AAFH-01A-12R-A430-07	PAN-CAN (TCGA)
TCGA-2G-AAFI-01A-21R-A430-07	PAN-CAN (TCGA)
TCGA-2G-AAFJ-01A-11R-A430-07	PAN-CAN (TCGA)
TCGA-4C-A93U-01A-11R-A39I-07	PAN-CAN (TCGA)
TCGA-BJ-A0YZ-01A-11R-A10U-07	PAN-CAN (TCGA)
