Sample_name	Target
TCGA-EE-A2GS-06A-12R-A18S-07	SKCM (TCGA)
TCGA-EE-A2GT-06A-12R-A18S-07	SKCM (TCGA)
TCGA-EE-A2GU-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A2M5-06A-12R-A18S-07	SKCM (TCGA)
TCGA-EE-A2M6-06A-12R-A18S-07	SKCM (TCGA)
TCGA-EE-A2M7-06A-11R-A18U-07	SKCM (TCGA)
TCGA-EE-A2M8-06A-12R-A18S-07	SKCM (TCGA)
TCGA-EE-A2MC-06A-12R-A18S-07	SKCM (TCGA)
TCGA-EE-A2MD-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A2ME-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A2MF-06A-11R-A21D-07	SKCM (TCGA)
TCGA-EE-A2MG-06A-11R-A18T-07	SKCM (TCGA)
TCGA-EE-A2MH-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A2MI-06A-11R-A18U-07	SKCM (TCGA)
TCGA-EE-A2MJ-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A2MK-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A2ML-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A2MM-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A2MN-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A2MP-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A2MQ-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A2MS-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A2MT-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A2MU-06A-21R-A18S-07	SKCM (TCGA)
TCGA-EE-A3AA-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A3AB-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A3AC-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A3AD-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A3AE-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A3AF-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A3AG-06A-31R-A18S-07	SKCM (TCGA)
TCGA-EE-A3AH-06A-11R-A18S-07	SKCM (TCGA)
TCGA-EE-A3J3-06A-11R-A20F-07	SKCM (TCGA)
TCGA-EE-A3J4-06A-11R-A20F-07	SKCM (TCGA)
TCGA-EE-A3J5-06A-11R-A20F-07	SKCM (TCGA)
TCGA-EE-A3J7-06A-11R-A20F-07	SKCM (TCGA)
TCGA-EE-A3J8-06A-11R-A20F-07	SKCM (TCGA)
TCGA-EE-A3JA-06A-11R-A20F-07	SKCM (TCGA)
TCGA-EE-A3JB-06A-11R-A21D-07	SKCM (TCGA)
TCGA-EE-A3JD-06A-11R-A20F-07	SKCM (TCGA)
TCGA-EE-A3JE-06A-11R-A20F-07	SKCM (TCGA)
TCGA-EE-A3JH-06A-11R-A21D-07	SKCM (TCGA)
TCGA-EE-A3JI-06A-11R-A21D-07	SKCM (TCGA)
TCGA-ER-A194-01A-11R-A18U-07	SKCM (TCGA)
TCGA-ER-A195-06A-11R-A18U-07	SKCM (TCGA)
TCGA-ER-A196-01A-11R-A18T-07	SKCM (TCGA)
TCGA-ER-A197-06A-32R-A18S-07	SKCM (TCGA)
TCGA-ER-A199-06A-11R-A18T-07	SKCM (TCGA)
TCGA-ER-A19A-06A-21R-A18U-07	SKCM (TCGA)
TCGA-ER-A19C-06A-11R-A18S-07	SKCM (TCGA)
TCGA-ER-A19D-06A-11R-A18S-07	SKCM (TCGA)
TCGA-ER-A19E-06A-11R-A18S-07	SKCM (TCGA)
TCGA-ER-A19F-06A-11R-A18S-07	SKCM (TCGA)
TCGA-ER-A19G-06A-11R-A18U-07	SKCM (TCGA)
TCGA-ER-A19H-06A-12R-A18S-07	SKCM (TCGA)
TCGA-ER-A19J-06A-11R-A18S-07	SKCM (TCGA)
TCGA-ER-A19K-01A-21R-A18T-07	SKCM (TCGA)
TCGA-ER-A19L-06A-12R-A18S-07	SKCM (TCGA)
TCGA-ER-A19M-06A-61R-A239-07	SKCM (TCGA)
TCGA-ER-A19N-06A-11R-A18S-07	SKCM (TCGA)
TCGA-ER-A19O-06A-11R-A18S-07	SKCM (TCGA)
TCGA-ER-A19P-06A-11R-A18S-07	SKCM (TCGA)
TCGA-ER-A19Q-06A-11R-A18U-07	SKCM (TCGA)
TCGA-ER-A19S-06A-11R-A18U-07	SKCM (TCGA)
TCGA-ER-A19W-06A-41R-A239-07	SKCM (TCGA)
TCGA-ER-A1A1-06A-11R-A18U-07	SKCM (TCGA)
TCGA-ER-A3ET-06A-11R-A20F-07	SKCM (TCGA)
TCGA-ER-A3PL-06A-11R-A239-07	SKCM (TCGA)
TCGA-ER-A42H-01A-11R-A24X-07	SKCM (TCGA)
TCGA-ER-A42K-06A-11R-A24X-07	SKCM (TCGA)
TCGA-ER-A42L-06A-11R-A24X-07	SKCM (TCGA)
TCGA-FR-A2OS-01A-11R-A21D-07	SKCM (TCGA)
TCGA-FR-A3R1-01A-11R-A239-07	SKCM (TCGA)
TCGA-FR-A3YN-06A-11R-A239-07	SKCM (TCGA)
TCGA-FR-A69P-06A-21R-A311-07	SKCM (TCGA)
TCGA-FS-A1YW-06A-11R-A18T-07	SKCM (TCGA)
TCGA-FS-A1YX-06A-11R-A18T-07	SKCM (TCGA)
TCGA-FS-A1YY-06A-11R-A18T-07	SKCM (TCGA)
TCGA-FS-A1Z0-06A-11R-A18T-07	SKCM (TCGA)
TCGA-FS-A1Z3-06A-11R-A18T-07	SKCM (TCGA)
TCGA-FS-A1Z4-06A-11R-A18T-07	SKCM (TCGA)
TCGA-FS-A1Z7-06A-11R-A18T-07	SKCM (TCGA)
TCGA-FS-A1ZA-06A-11R-A18T-07	SKCM (TCGA)
TCGA-FS-A1ZB-06A-12R-A18S-07	SKCM (TCGA)
TCGA-FS-A1ZC-06A-11R-A18T-07	SKCM (TCGA)
TCGA-FS-A1ZD-06A-11R-A18T-07	SKCM (TCGA)
TCGA-FS-A1ZE-06A-11R-A18T-07	SKCM (TCGA)
TCGA-FS-A1ZG-06A-11R-A18T-07	SKCM (TCGA)
TCGA-FS-A1ZH-06A-11R-A18T-07	SKCM (TCGA)
TCGA-FS-A1ZJ-06A-12R-A18S-07	SKCM (TCGA)
