Sample_name	Target
TCGA-L9-A7SV-01A-11R-A39D-07	LUAD (TCGA)
TCGA-L9-A8F4-01A-11R-A39D-07	LUAD (TCGA)
TCGA-MN-A4N1-01A-11R-A24X-07	LUAD (TCGA)
TCGA-MN-A4N4-01A-12R-A24X-07	LUAD (TCGA)
TCGA-MN-A4N5-01A-11R-A24X-07	LUAD (TCGA)
TCGA-MP-A4SV-01A-11R-A24X-07	LUAD (TCGA)
TCGA-MP-A4SW-01A-21R-A24X-07	LUAD (TCGA)
TCGA-MP-A4SY-01A-21R-A24X-07	LUAD (TCGA)
TCGA-MP-A4T4-01A-11R-A262-07	LUAD (TCGA)
TCGA-MP-A4T6-01A-32R-A262-07	LUAD (TCGA)
TCGA-MP-A4T7-01A-11R-A24X-07	LUAD (TCGA)
TCGA-MP-A4T8-01A-11R-A24X-07	LUAD (TCGA)
TCGA-MP-A4T9-01A-11R-A24X-07	LUAD (TCGA)
TCGA-MP-A4TA-01A-21R-A24X-07	LUAD (TCGA)
TCGA-MP-A4TC-01A-11R-A24X-07	LUAD (TCGA)
TCGA-MP-A4TD-01A-32R-A262-07	LUAD (TCGA)
TCGA-MP-A4TE-01A-22R-A466-07	LUAD (TCGA)
TCGA-MP-A4TF-01A-11R-A262-07	LUAD (TCGA)
TCGA-MP-A4TH-01A-31R-A262-07	LUAD (TCGA)
TCGA-MP-A4TI-01A-21R-A24X-07	LUAD (TCGA)
TCGA-MP-A4TJ-01A-51R-A262-07	LUAD (TCGA)
TCGA-MP-A4TK-01A-11R-A24X-07	LUAD (TCGA)
TCGA-MP-A5C7-01A-11R-A262-07	LUAD (TCGA)
TCGA-NJ-A4YF-01A-12R-A262-07	LUAD (TCGA)
TCGA-NJ-A4YG-01A-22R-A262-07	LUAD (TCGA)
TCGA-NJ-A4YI-01A-11R-A262-07	LUAD (TCGA)
TCGA-NJ-A4YP-01A-11R-A262-07	LUAD (TCGA)
