Sample_name	Target
TCGA-IQ-7632-01A-11R-2081-07	HNSC (TCGA)
TCGA-IQ-A61E-01A-22R-A30B-07	HNSC (TCGA)
TCGA-IQ-A61G-01A-11R-A30B-07	HNSC (TCGA)
TCGA-IQ-A61H-01A-11R-A30B-07	HNSC (TCGA)
TCGA-IQ-A61I-01A-11R-A30B-07	HNSC (TCGA)
TCGA-UF-A719-01A-12R-A34R-07	HNSC (TCGA)
TCGA-UF-A71A-01A-22R-A34R-07	HNSC (TCGA)
TCGA-UF-A71A-06A-11R-A39I-07	HNSC (TCGA)
TCGA-UF-A71B-01A-12R-A34R-07	HNSC (TCGA)
TCGA-UF-A71D-01A-12R-A34R-07	HNSC (TCGA)
TCGA-UF-A71E-01A-31R-A34R-07	HNSC (TCGA)
TCGA-UF-A7J9-01A-12R-A34R-07	HNSC (TCGA)
TCGA-UF-A7JA-01A-12R-A34R-07	HNSC (TCGA)
TCGA-UF-A7JC-01A-21R-A34R-07	HNSC (TCGA)
TCGA-UF-A7JD-01A-11R-A34R-07	HNSC (TCGA)
TCGA-UF-A7JF-01A-11R-A34R-07	HNSC (TCGA)
TCGA-UF-A7JH-01A-21R-A34R-07	HNSC (TCGA)
TCGA-UF-A7JJ-01A-11R-A34R-07	HNSC (TCGA)
TCGA-UF-A7JK-01A-11R-A34R-07	HNSC (TCGA)
TCGA-UF-A7JO-01A-11R-A34R-07	HNSC (TCGA)
TCGA-UF-A7JS-01A-11R-A34R-07	HNSC (TCGA)
TCGA-UF-A7JT-01A-11R-A34R-07	HNSC (TCGA)
TCGA-UF-A7JV-01A-11R-A34R-07	HNSC (TCGA)
TCGA-UP-A6WW-01A-12R-A34R-07	HNSC (TCGA)
TCGA-WA-A7GZ-01A-11R-A34R-07	HNSC (TCGA)
TCGA-WA-A7GZ-11A-11R-A34R-07	HNSC (TCGA)
TCGA-WA-A7H4-01A-21R-A34R-07	HNSC (TCGA)
TCGA-KU-A6H8-01A-21R-A34R-07	HNSC (TCGA)
TCGA-CV-6951-01A-11R-1915-07	HNSC (TCGA)
TCGA-CV-7422-01A-21R-2081-07	HNSC (TCGA)
TCGA-CV-6934-01A-11R-1915-07	HNSC (TCGA)
TCGA-CV-6945-01A-11R-1915-07	HNSC (TCGA)
TCGA-CV-6953-01A-11R-1915-07	HNSC (TCGA)
TCGA-KU-A66S-01A-21R-A30B-07	HNSC (TCGA)
TCGA-CV-5966-01A-11R-1686-07	HNSC (TCGA)
TCGA-CV-7089-01A-11R-2016-07	HNSC (TCGA)
TCGA-CR-7391-01A-11R-2016-07	HNSC (TCGA)
