Sample_name	Target
TCGA-S9-A7R4-01A-12R-A34R-07	LGG (TCGA)
TCGA-S9-A7R7-01A-11R-A34R-07	LGG (TCGA)
TCGA-S9-A7R8-01A-11R-A34R-07	LGG (TCGA)
TCGA-S9-A89V-01A-11R-A36H-07	LGG (TCGA)
TCGA-S9-A89Z-01A-11R-A36H-07	LGG (TCGA)
TCGA-TM-A7C3-01A-11R-A32Q-07	LGG (TCGA)
TCGA-TM-A7C4-01A-11R-A32Q-07	LGG (TCGA)
TCGA-TM-A7C5-01A-11R-A32Q-07	LGG (TCGA)
TCGA-TM-A7CA-01A-21R-A33Z-07	LGG (TCGA)
TCGA-TM-A7CF-01A-11R-A32Q-07	LGG (TCGA)
TCGA-VM-A8CE-01A-11R-A36H-07	LGG (TCGA)
TCGA-VM-A8CF-01A-11R-A36H-07	LGG (TCGA)
TCGA-VM-A8CH-01A-12R-A36H-07	LGG (TCGA)
TCGA-VV-A829-01A-21R-A36H-07	LGG (TCGA)
TCGA-VV-A86M-01A-11R-A36H-07	LGG (TCGA)
TCGA-VW-A7QS-01A-12R-A33Z-07	LGG (TCGA)
TCGA-VW-A8FI-01A-11R-A36H-07	LGG (TCGA)
TCGA-W9-A837-01A-11R-A36H-07	LGG (TCGA)
TCGA-WH-A86K-01A-11R-A36H-07	LGG (TCGA)
TCGA-WY-A858-01A-11R-A36H-07	LGG (TCGA)
TCGA-WY-A859-01A-12R-A36H-07	LGG (TCGA)
TCGA-WY-A85A-01A-21R-A36H-07	LGG (TCGA)
TCGA-WY-A85B-01A-11R-A36H-07	LGG (TCGA)
TCGA-WY-A85C-01A-11R-A36H-07	LGG (TCGA)
TCGA-WY-A85D-01A-11R-A36H-07	LGG (TCGA)
TCGA-WY-A85E-01A-11R-A36H-07	LGG (TCGA)
TCGA-HW-8321-01A-11R-2404-07	LGG (TCGA)
TCGA-HW-8322-01A-11R-2404-07	LGG (TCGA)
